price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,yr_built,city,month_sold,house_age,renovation_age,price_per_sqft,basement_category,renovation_status,basement_status
560200.0,3.0,2.5,1990,3984,2.0,0,0,3,1990,2004,Sammamish,6,10,11,281.5075376884422,0-500,Renovated,No_Basement
220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,1942,Seattle,6,72,15,209.52380952380952,0-500,Renovated,No_Basement
650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,1928,Seattle,6,86,44,631.0679611650486,0-500,Renovated,No_Basement
435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,2004,Seattle,6,10,11,306.3380281690141,0-500,Renovated,No_Basement
800000.0,4.0,3.75,2690,4000,2.0,0,3,4,2120,1909,Seattle,6,105,25,297.3977695167286,500-1000,Renovated,Has_Basement
200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,1953,Renton,6,61,61,285.7142857142857,0-500,Never_Renovated,No_Basement
295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,1999,Seattle,6,15,15,140.47619047619048,500-1000,Never_Renovated,Has_Basement
580379.0,4.0,2.75,2240,27820,1.5,0,0,4,2240,1976,Sammamish,6,38,22,259.09776785714286,0-500,Renovated,No_Basement
515000.0,3.0,2.5,3370,19585,2.0,0,0,3,3200,1951,Shoreline,6,63,20,152.81899109792286,0-500,Renovated,Has_Basement
285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,2005,Kent,6,9,9,152.40641711229947,0-500,Never_Renovated,No_Basement
290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,1968,Maple Valley,6,46,46,190.78947368421052,0-500,Never_Renovated,No_Basement
355000.0,1.0,1.75,750,20339,1.0,0,0,4,550,1946,Renton,6,68,25,473.3333333333333,0-500,Renovated,Has_Basement
381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,1954,Lake Forest Park,6,60,9,260.958904109589,0-500,Renovated,No_Basement
571000.0,3.0,2.5,2600,7465,2.0,0,0,3,2600,1988,Bothell,6,26,14,219.6153846153846,0-500,Renovated,No_Basement
852600.0,4.0,2.5,3320,11901,2.0,0,0,5,2650,1977,Bellevue,6,37,37,256.8072289156627,500-1000,Never_Renovated,Has_Basement
1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,2340,1922,Seattle,6,92,92,463.6752136752137,0-500,Never_Renovated,No_Basement
371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,1951,Seattle,6,63,20,416.85393258426967,0-500,Renovated,No_Basement
514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1220,1986,Seattle,6,28,28,298.83720930232556,500-1000,Never_Renovated,Has_Basement
386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,2004,Seattle,6,10,11,303.93700787401576,0-500,Renovated,Has_Basement
464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,1989,Renton,6,25,25,212.8440366972477,0-500,Never_Renovated,No_Basement
335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,1963,Renton,6,51,6,165.02463054187191,500-1000,Renovated,Has_Basement
740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,1979,Seattle,6,35,0,297.1887550200803,1000-1500,Renovated,Has_Basement
465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,1955,Seattle,6,59,9,316.3265306122449,0-500,Renovated,Has_Basement
700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1390,1948,Seattle,6,66,29,280.0,1000-1500,Renovated,Has_Basement
350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,2006,Seattle,6,8,8,239.72602739726028,0-500,Never_Renovated,Has_Basement
148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,1939,Seattle,6,75,45,238.70967741935485,0-500,Renovated,No_Basement
530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1050,1927,Seattle,6,87,3,341.93548387096774,500-1000,Renovated,Has_Basement
349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,2002,Seattle,6,12,12,244.05594405594405,0-500,Never_Renovated,No_Basement
240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1360,1984,North Bend,6,30,30,176.47058823529412,0-500,Never_Renovated,No_Basement
330000.0,3.0,2.5,2210,7557,2.0,0,0,3,2210,1989,Federal Way,6,25,25,149.3212669683258,0-500,Never_Renovated,No_Basement
735000.0,4.0,1.75,2460,5100,1.5,0,0,5,1450,1909,Seattle,6,105,26,298.780487804878,1000-1500,Renovated,Has_Basement
545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1850,1979,Sammamish,6,35,35,250.0,0-500,Never_Renovated,Has_Basement
214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1310,1977,Covington,6,37,37,136.9108280254777,0-500,Never_Renovated,Has_Basement
657500.0,4.0,2.75,4140,24190,2.0,0,0,3,4140,2002,Auburn,6,12,12,158.81642512077295,0-500,Never_Renovated,No_Basement
476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1140,1908,Seattle,6,106,106,417.5438596491228,0-500,Never_Renovated,No_Basement
110000.0,2.0,1.0,800,15000,1.0,0,0,3,800,1927,Seattle,6,87,3,137.5,0-500,Renovated,No_Basement
292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2414,2006,Auburn,6,8,8,120.96106048053024,0-500,Never_Renovated,No_Basement
317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1160,1952,Seattle,6,62,6,273.2758620689655,0-500,Renovated,No_Basement
455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,2001,Auburn,6,13,13,143.53312302839117,0-500,Never_Renovated,No_Basement
1365000.0,5.0,3.5,4210,17258,2.0,0,3,3,4210,1995,Bellevue,6,19,19,324.22802850356294,0-500,Never_Renovated,No_Basement
460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1030,1929,Seattle,6,85,85,223.3009708737864,1000-1500,Never_Renovated,Has_Basement
405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1640,1948,Seattle,6,66,20,246.9512195121951,0-500,Renovated,No_Basement
333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,1942,Seattle,6,72,15,462.5,0-500,Renovated,No_Basement
427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1860,1901,Seattle,6,113,113,229.56989247311827,0-500,Never_Renovated,No_Basement
742000.0,4.0,2.5,2810,10986,2.0,0,0,3,2810,1997,Sammamish,6,17,17,264.05693950177937,0-500,Never_Renovated,No_Basement
465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1320,1965,Shoreline,6,49,49,222.48803827751198,500-1000,Never_Renovated,Has_Basement
809950.0,4.0,2.5,3280,6181,2.0,0,0,3,3280,2001,Sammamish,6,13,13,246.9359756097561,0-500,Never_Renovated,No_Basement
619400.0,4.0,2.0,2090,3610,1.5,0,0,5,1790,1927,Seattle,6,87,87,296.3636363636364,0-500,Never_Renovated,Has_Basement
762400.0,3.0,1.75,2430,14607,1.0,0,1,3,1230,1949,Mercer Island,6,65,44,313.7448559670782,1000-1500,Renovated,Has_Basement
881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,1925,Seattle,6,89,89,350.996015936255,500-1000,Never_Renovated,Has_Basement
813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1920,1948,Seattle,6,66,66,241.24629080118694,1000-1500,Never_Renovated,Has_Basement
234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,1910,Auburn,6,104,104,142.6829268292683,0-500,Never_Renovated,No_Basement
308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,1994,Auburn,6,20,20,137.2888888888889,0-500,Never_Renovated,No_Basement
450000.0,4.0,2.5,2300,19250,1.0,0,0,4,2300,1955,North Bend,6,59,5,195.65217391304347,0-500,Renovated,No_Basement
547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,2010,Seattle,6,4,4,331.8181818181818,0-500,Never_Renovated,No_Basement
399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,1943,Seattle,6,71,71,563.3098591549295,0-500,Never_Renovated,No_Basement
516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2550,2007,Snoqualmie,6,7,7,202.35294117647058,0-500,Never_Renovated,No_Basement
250000.0,2.0,1.5,982,846,2.0,0,0,3,806,2006,Seattle,6,8,8,254.5824847250509,0-500,Never_Renovated,Has_Basement
475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,2005,Issaquah,6,9,9,291.41104294478527,0-500,Never_Renovated,No_Basement
415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,2009,Renton,6,5,5,162.7450980392157,0-500,Never_Renovated,No_Basement
545000.0,2.0,1.25,1240,2150,2.0,0,0,3,1240,2014,Seattle,6,0,0,439.51612903225805,0-500,Never_Renovated,No_Basement
329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,2012,Federal Way,6,2,102,134.34446254071662,0-500,Renovated,No_Basement
1325000.0,5.0,2.25,3200,20158,1.0,0,0,3,1600,1965,Clyde Hill,6,49,21,414.0625,1500-2000,Renovated,Has_Basement
610750.0,4.0,2.25,2180,7297,2.0,0,0,3,2180,1984,Sammamish,6,30,30,280.1605504587156,0-500,Never_Renovated,No_Basement
578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1770,1966,Renton,6,48,48,184.0764331210191,1000-1500,Never_Renovated,Has_Basement
501000.0,3.0,1.75,1970,7972,1.0,0,3,5,1370,1976,Renton,6,38,38,254.31472081218274,500-1000,Never_Renovated,Has_Basement
465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,1957,Shoreline,6,57,14,239.81958762886597,0-500,Renovated,No_Basement
315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,1908,Seattle,6,106,106,324.74226804123714,0-500,Never_Renovated,No_Basement
789500.0,4.0,2.5,3010,6100,2.0,0,0,3,3010,2005,Redmond,6,9,9,262.2923588039867,0-500,Never_Renovated,No_Basement
678500.0,3.0,2.0,2460,6600,1.0,0,2,4,1370,1952,Seattle,6,62,62,275.8130081300813,1000-1500,Never_Renovated,Has_Basement
342500.0,3.0,2.0,2080,11375,1.0,0,0,3,2080,2002,Enumclaw,6,12,12,164.66346153846155,0-500,Never_Renovated,No_Basement
860000.0,4.0,3.25,3960,7012,2.0,0,0,3,3960,2005,Sammamish,6,9,9,217.17171717171718,0-500,Never_Renovated,No_Basement
306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2490,2001,Auburn,6,13,13,122.89156626506023,0-500,Never_Renovated,No_Basement
580000.0,5.0,2.0,2060,6000,2.0,0,0,3,2060,1903,Seattle,6,111,9,281.5533980582524,0-500,Renovated,No_Basement
405000.0,3.0,1.0,1330,15678,1.0,0,0,3,900,1984,Sammamish,6,30,30,304.5112781954887,0-500,Never_Renovated,Has_Basement
510000.0,3.0,1.75,1600,19200,1.0,0,0,4,1600,1967,Kirkland,6,47,47,318.75,0-500,Never_Renovated,No_Basement
173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,1965,Renton,6,49,49,210.97560975609755,0-500,Never_Renovated,No_Basement
210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1200,1968,Auburn,6,46,17,175.0,0-500,Renovated,No_Basement
445000.0,3.0,1.0,1050,5664,1.0,0,0,4,910,1947,Seattle,6,67,26,423.8095238095238,0-500,Renovated,Has_Basement
585000.0,3.0,2.5,1910,1501,2.5,0,0,3,1530,2007,Seattle,6,7,7,306.282722513089,0-500,Never_Renovated,Has_Basement
381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,1950,Shoreline,6,64,64,211.66666666666666,500-1000,Never_Renovated,Has_Basement
890000.0,3.0,2.25,2060,8640,1.0,0,0,4,2060,1966,Kirkland,6,48,48,432.0388349514563,0-500,Never_Renovated,No_Basement
235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1500,1985,Kent,6,29,29,127.71739130434783,0-500,Never_Renovated,Has_Basement
480000.0,3.0,2.5,1250,1103,3.0,0,2,3,1250,2005,Seattle,6,9,9,384.0,0-500,Never_Renovated,No_Basement
575000.0,2.0,1.0,1510,4032,1.5,0,0,3,1310,1935,Seattle,6,79,40,380.79470198675494,0-500,Renovated,Has_Basement
350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1340,1904,Seattle,6,110,110,152.17391304347825,500-1000,Never_Renovated,Has_Basement
259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1490,1966,Des Moines,6,48,51,173.8255033557047,0-500,Renovated,No_Basement
599000.0,5.0,2.75,2820,4608,1.0,0,0,3,1450,1967,Seattle,6,47,3,212.4113475177305,1000-1500,Renovated,Has_Basement
210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,1970,Federal Way,6,44,44,185.84070796460176,0-500,Never_Renovated,No_Basement
1184000.0,4.0,2.5,3200,7500,1.5,0,1,5,1860,1948,Seattle,6,66,29,370.0,1000-1500,Renovated,Has_Basement
545000.0,3.0,1.0,1510,5000,1.5,0,0,3,1510,1909,Seattle,6,105,10,360.92715231788077,0-500,Renovated,No_Basement
299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1970,1988,Auburn,6,26,14,152.28172588832487,0-500,Renovated,No_Basement
440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,1910,Seattle,6,104,104,363.6363636363636,0-500,Never_Renovated,No_Basement
699000.0,4.0,2.5,3280,27441,2.0,0,0,3,3280,1996,Redmond,6,18,18,213.109756097561,0-500,Never_Renovated,No_Basement
795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1500,1979,Kirkland,6,35,35,328.5123966942149,500-1000,Never_Renovated,Has_Basement
445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,1911,Seattle,6,103,30,180.89430894308944,1000-1500,Renovated,Has_Basement
397990.0,3.0,1.0,1180,11862,1.0,0,0,4,1180,1948,Seattle,6,66,66,337.27966101694915,0-500,Never_Renovated,No_Basement
706000.0,3.0,2.75,1900,6400,1.0,0,0,5,1410,1942,Seattle,6,72,72,371.57894736842104,0-500,Never_Renovated,Has_Basement
363000.0,3.0,3.25,1651,1779,2.0,0,0,3,1341,2008,Seattle,6,6,6,219.86674742580254,0-500,Never_Renovated,Has_Basement
850000.0,4.0,2.25,2130,11843,2.0,0,0,4,2130,1972,Mercer Island,6,42,42,399.0610328638498,0-500,Never_Renovated,No_Basement
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,1929,Seattle,6,85,85,433.56643356643355,0-500,Never_Renovated,Has_Basement
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,1963,Renton,6,51,51,174.3455497382199,0-500,Never_Renovated,No_Basement
743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,1961,Mercer Island,6,53,13,352.13270142180096,0-500,Renovated,No_Basement
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,1940,Seattle,6,74,13,274.84662576687117,500-1000,Renovated,Has_Basement
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,1996,Renton,6,18,18,166.72240802675586,0-500,Never_Renovated,No_Basement
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,1988,Bothell,6,26,14,250.47169811320754,0-500,Renovated,No_Basement
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,1956,Seattle,6,58,13,326.8292682926829,0-500,Renovated,Has_Basement
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,1997,Seattle,6,17,17,164.89361702127658,500-1000,Never_Renovated,Has_Basement
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1977,Des Moines,6,37,37,299.2831541218638,1000-1500,Never_Renovated,Has_Basement
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,2003,Seattle,6,11,11,231.30841121495328,0-500,Never_Renovated,No_Basement
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,1955,Normandy Park,6,59,5,279.8191068400226,0-500,Renovated,No_Basement
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,1926,Seattle,6,88,21,257.3099415204678,500-1000,Renovated,Has_Basement
280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,1922,Seattle,6,92,6,666.6666666666666,0-500,Renovated,No_Basement
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,2003,Bellevue,6,11,11,436.4978902953587,0-500,Never_Renovated,No_Basement
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,2003,Maple Valley,6,11,11,140.1129943502825,0-500,Never_Renovated,No_Basement
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,1990,Auburn,6,24,5,133.0316742081448,500-1000,Renovated,Has_Basement
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,2004,Issaquah,6,10,11,328.0701754385965,0-500,Renovated,No_Basement
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1919,Seattle,6,95,29,242.2509225092251,1000-1500,Renovated,Has_Basement
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,1925,Seattle,6,89,89,282.05128205128204,0-500,Never_Renovated,Has_Basement
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,1947,Kirkland,6,67,26,303.27868852459017,0-500,Renovated,No_Basement
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,1966,Redmond,6,48,51,330.14150943396226,0-500,Renovated,No_Basement
223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,1957,Renton,6,57,14,245.05494505494505,0-500,Renovated,No_Basement
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,1944,Seattle,6,70,70,297.8723404255319,500-1000,Never_Renovated,Has_Basement
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,1937,Seattle,6,77,77,317.6470588235294,500-1000,Never_Renovated,Has_Basement
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,1914,Seattle,6,100,69,405.4054054054054,0-500,Renovated,No_Basement
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,1993,Kent,6,21,21,167.5531914893617,0-500,Never_Renovated,No_Basement
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,1947,Seattle,6,67,26,227.51322751322752,500-1000,Renovated,Has_Basement
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,1972,Kirkland,6,42,42,282.05128205128204,500-1000,Never_Renovated,Has_Basement
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,1999,Seattle,6,15,15,292.05607476635515,0-500,Never_Renovated,No_Basement
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,2008,Seattle,6,6,6,204.08163265306123,0-500,Never_Renovated,Has_Basement
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,2007,Issaquah,6,7,7,264.591439688716,0-500,Never_Renovated,No_Basement
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,2009,Issaquah,6,5,5,287.8205128205128,0-500,Never_Renovated,No_Basement
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,1926,Seattle,6,88,88,354.5258620689655,500-1000,Never_Renovated,Has_Basement
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,1961,Kirkland,6,53,53,241.39344262295083,0-500,Never_Renovated,No_Basement
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,1997,Sammamish,6,17,17,209.46601941747574,0-500,Never_Renovated,No_Basement
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,1978,Des Moines,6,36,14,145.83333333333334,0-500,Renovated,No_Basement
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,1978,Kent,6,36,14,153.8320895522388,0-500,Renovated,No_Basement
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,2014,Seattle,6,0,0,373.75415282392026,1000-1500,Never_Renovated,Has_Basement
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,1905,Seattle,6,109,0,154.8913043478261,500-1000,Renovated,Has_Basement
230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,1986,SeaTac,6,28,28,247.31182795698925,0-500,Never_Renovated,No_Basement
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,1976,Lake Forest Park,6,38,38,192.30769230769232,500-1000,Never_Renovated,Has_Basement
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,1947,Shoreline,6,67,26,237.5,0-500,Renovated,No_Basement
370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,1951,Seattle,6,63,20,411.1111111111111,0-500,Renovated,No_Basement
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,1952,Bellevue,6,62,62,409.09090909090907,500-1000,Never_Renovated,Has_Basement
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,1974,Kirkland,6,40,40,218.90547263681592,500-1000,Never_Renovated,Has_Basement
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,1905,Seattle,6,109,9,374.54545454545456,500-1000,Renovated,Has_Basement
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1939,Seattle,6,75,45,246.81528662420382,1000-1500,Renovated,Has_Basement
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1906,Seattle,6,108,24,317.85714285714283,1000-1500,Renovated,Has_Basement
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,1980,SeaTac,6,34,34,123.6842105263158,500-1000,Never_Renovated,Has_Basement
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,1926,Seattle,6,88,11,273.1967213114754,0-500,Renovated,Has_Basement
622500.0,5.0,2.75,3320,23760,2.0,0,0,4,2190,1975,Woodinville,6,39,39,187.5,1000-1500,Never_Renovated,Has_Basement
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1966,Kent,6,48,48,111.11111111111111,1000-1500,Never_Renovated,Has_Basement
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,1976,Federal Way,6,38,38,158.91472868217053,0-500,Never_Renovated,No_Basement
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,1997,Kirkland,6,17,17,290.0,0-500,Never_Renovated,No_Basement
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,1944,Seattle,6,70,70,120.4724409448819,0-500,Never_Renovated,No_Basement
345000.0,2.0,1.5,1800,26615,1.0,0,0,5,1240,1987,Auburn,6,27,27,191.66666666666666,500-1000,Never_Renovated,Has_Basement
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,1927,Seattle,6,87,87,312.83422459893046,0-500,Never_Renovated,Has_Basement
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,2000,Renton,6,14,14,149.60629921259843,500-1000,Never_Renovated,Has_Basement
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,1981,Auburn,6,33,1,129.84455958549222,500-1000,Renovated,Has_Basement
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,1974,Mercer Island,6,40,40,321.2996389891697,0-500,Never_Renovated,No_Basement
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,2001,Renton,6,13,13,166.66666666666666,0-500,Never_Renovated,No_Basement
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,1961,Seattle,6,53,13,223.93939393939394,500-1000,Renovated,Has_Basement
615000.0,3.0,1.75,2350,20820,1.0,0,0,4,1800,1978,Sammamish,6,36,14,261.70212765957444,500-1000,Renovated,Has_Basement
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,1983,Seattle,6,31,31,252.06611570247935,500-1000,Never_Renovated,Has_Basement
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,1989,Issaquah,6,25,25,293.5323383084577,0-500,Never_Renovated,No_Basement
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,1985,Issaquah,6,29,29,306.9620253164557,0-500,Never_Renovated,No_Basement
215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,1943,Seattle,6,71,12,302.8169014084507,0-500,Renovated,No_Basement
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,1971,Sammamish,6,43,43,225.13089005235602,0-500,Never_Renovated,No_Basement
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,2000,Maple Valley,6,14,14,172.81914893617022,0-500,Never_Renovated,No_Basement
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,1973,Mercer Island,6,41,41,314.51612903225805,1000-1500,Never_Renovated,Has_Basement
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,1993,Seattle,6,21,21,387.2340425531915,0-500,Never_Renovated,No_Basement
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,1919,Burien,6,95,80,248.6216216216216,500-1000,Renovated,Has_Basement
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,1997,Kent,6,17,17,157.0048309178744,0-500,Never_Renovated,No_Basement
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,1958,Seattle,6,56,56,253.96039603960395,1000-1500,Never_Renovated,Has_Basement
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,1981,Sammamish,6,33,1,300.63291139240505,0-500,Renovated,Has_Basement
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,1993,Renton,6,21,21,155.76208178438662,0-500,Never_Renovated,No_Basement
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,1958,Burien,6,56,10,314.0495867768595,500-1000,Renovated,Has_Basement
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,1954,Seattle,6,60,35,440.9448818897638,0-500,Renovated,Has_Basement
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,1968,Bellevue,6,46,46,225.85669781931463,1000-1500,Never_Renovated,Has_Basement
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,1992,Redmond,6,22,22,284.3137254901961,0-500,Never_Renovated,No_Basement
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,1921,Seattle,6,93,93,200.52083333333334,500-1000,Never_Renovated,Has_Basement
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,1958,Auburn,6,56,56,139.47368421052633,0-500,Never_Renovated,No_Basement
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,2005,Seattle,6,9,9,308.41121495327104,0-500,Never_Renovated,Has_Basement
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,2000,Seattle,6,14,14,279.3706293706294,0-500,Never_Renovated,No_Basement
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,1925,Seattle,6,89,46,261.77777777777777,1000-1500,Renovated,Has_Basement
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,1906,Seattle,6,108,0,368.4931506849315,0-500,Renovated,Has_Basement
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,1926,Seattle,6,88,11,344.2207792207792,0-500,Renovated,Has_Basement
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,1900,Seattle,6,114,26,246.90721649484536,500-1000,Renovated,Has_Basement
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,1962,Renton,6,52,52,253.38983050847457,0-500,Never_Renovated,No_Basement
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1090,1948,Seattle,6,66,20,339.0243902439024,500-1000,Renovated,Has_Basement
171000.0,4.0,2.0,1520,19672,1.0,0,0,3,1020,1920,Tukwila,6,94,35,112.5,500-1000,Renovated,Has_Basement
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,3610,2003,Maple Valley,6,11,11,149.58448753462605,0-500,Never_Renovated,No_Basement
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,2012,Covington,6,2,102,178.57142857142858,0-500,Renovated,No_Basement
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2670,2007,Issaquah,6,7,7,248.4375,500-1000,Never_Renovated,Has_Basement
